Customer ID,Recency,Frequency,Monetary,Cluster_K5,Segment
15027.0,30,10,3195.6,2,Champions
16642.0,4,3,1077.4499999999998,4,New / Promising
13534.0,2,35,7720.899999999999,1,Loyal Customers
14148.0,233,2,466.29,3,At Risk
16780.0,100,3,605.55,0,Lost / Hibernating
13580.0,406,1,107.75,3,At Risk
16565.0,364,4,773.05,0,Lost / Hibernating
15459.0,417,2,202.83,3,At Risk
15011.0,395,2,416.6,3,At Risk
14585.0,50,5,1143.2699999999995,2,Champions
13840.0,416,1,651.4000000000003,3,At Risk
13502.0,16,5,780.5,4,New / Promising
14617.0,402,2,190.47,3,At Risk
16916.0,23,4,1117.4999999999995,4,New / Promising
15645.0,18,3,1054.7499999999995,4,New / Promising
15067.0,78,5,3877.880000000001,2,Champions
16445.0,33,4,602.7299999999998,4,New / Promising
12481.0,22,15,12361.39,1,Loyal Customers
14065.0,389,3,891.02,0,Lost / Hibernating
12475.0,53,2,1149.64,4,New / Promising
13578.0,409,1,147.66,3,At Risk
17346.0,3,26,5315.800000000001,1,Loyal Customers
14271.0,225,2,219.13000000000005,3,At Risk
16188.0,44,5,1087.66,4,New / Promising
12353.0,204,2,406.75999999999993,3,At Risk
13880.0,21,17,4391.66,2,Champions
16418.0,44,5,1101.94,4,New / Promising
14847.0,148,3,1348.95,0,Lost / Hibernating
15285.0,407,1,94.92,3,At Risk
12601.0,189,6,681.26,0,Lost / Hibernating
14777.0,403,1,307.55999999999995,3,At Risk
16016.0,3,11,2533.9399999999996,2,Champions
14363.0,402,2,227.47,3,At Risk
13310.0,28,5,1541.2000000000005,2,Champions
16614.0,182,3,1179.79,0,Lost / Hibernating
13331.0,401,1,262.40000000000003,3,At Risk
12673.0,5,3,1230.02,4,New / Promising
13049.0,64,4,1408.2400000000002,0,Lost / Hibernating
14737.0,3,4,3554.17,2,Champions
15332.0,366,6,6553.740000000001,0,Lost / Hibernating
13846.0,24,4,1307.7900000000004,4,New / Promising
14127.0,122,6,1900.08,0,Lost / Hibernating
15392.0,4,7,2911.62,2,Champions
16205.0,30,7,1824.01,2,Champions
16477.0,63,11,4320.0199999999995,2,Champions
17208.0,395,1,115.35,3,At Risk
15678.0,52,3,1893.89,0,Lost / Hibernating
12997.0,22,8,2110.91,2,Champions
17759.0,17,5,1275.66,4,New / Promising
15814.0,16,6,2634.4400000000005,2,Champions
14082.0,364,2,413.36,3,At Risk
13167.0,18,5,1113.15,4,New / Promising
15283.0,390,3,148.33,3,At Risk
13582.0,389,2,241.68,3,At Risk
17897.0,172,9,2538.15,2,Champions
16083.0,100,4,2351.42,0,Lost / Hibernating
14655.0,8,7,3878.5100000000007,2,Champions
13624.0,388,1,462.0800000000001,3,At Risk
16829.0,156,2,513.32,0,Lost / Hibernating
14776.0,51,15,3708.300000000001,2,Champions
16599.0,385,1,172.8,3,At Risk
13550.0,383,1,349.51,3,At Risk
14048.0,305,3,748.6899999999998,0,Lost / Hibernating
18193.0,165,3,1207.35,0,Lost / Hibernating
18076.0,380,1,151.49,3,At Risk
15638.0,378,6,2265.2,0,Lost / Hibernating
17283.0,378,1,188.46,3,At Risk
16262.0,378,1,755.1500000000002,3,At Risk
16848.0,52,4,1411.6200000000003,0,Lost / Hibernating
17820.0,374,1,183.55999999999997,3,At Risk
14237.0,373,2,632.1400000000001,0,Lost / Hibernating
14594.0,7,2,634.8299999999999,4,New / Promising
17976.0,372,1,706.3799999999999,3,At Risk
12738.0,372,1,310.7,3,At Risk
15894.0,253,2,418.9899999999999,3,At Risk
15899.0,368,1,112.5,3,At Risk
15919.0,19,2,910.6099999999996,4,New / Promising
14708.0,2,5,2212.28,2,Champions
12386.0,337,2,660.8000000000001,0,Lost / Hibernating
12963.0,8,12,3601.5900000000006,2,Champions
12829.0,336,3,385.3,0,Lost / Hibernating
17752.0,359,1,80.64,3,At Risk
16532.0,17,5,8756.64,2,Champions
12735.0,315,2,779.5699999999998,0,Lost / Hibernating
13064.0,12,6,1680.7399999999998,2,Champions
14657.0,17,6,1460.87,2,Champions
15831.0,58,3,801.7600000000001,4,New / Promising
14368.0,319,1,155.00000000000003,3,At Risk
13098.0,1,28,28882.439999999988,1,Loyal Customers
17786.0,85,2,278.74,3,At Risk
13539.0,85,7,1569.36,2,Champions
13725.0,49,8,1980.5599999999995,2,Champions
14842.0,43,4,2824.6900000000014,2,Champions
15843.0,303,1,118.95,3,At Risk
18159.0,301,1,530.1500000000002,3,At Risk
13261.0,268,2,944.1,0,Lost / Hibernating
16518.0,61,4,959.37,0,Lost / Hibernating
16678.0,2,12,3109.9899999999993,1,Loyal Customers
15636.0,89,4,1444.58,0,Lost / Hibernating
16217.0,235,2,304.25,3,At Risk
12614.0,277,1,315.59999999999997,3,At Risk
15632.0,15,8,3285.31,2,Champions
14603.0,274,1,660.0,3,At Risk
18173.0,86,5,2696.36,2,Champions
14352.0,157,4,1078.9599999999998,0,Lost / Hibernating
13708.0,271,1,294.87999999999994,3,At Risk
14962.0,270,4,366.91,0,Lost / Hibernating
15140.0,52,8,3243.69,2,Champions
16036.0,87,4,2556.84,0,Lost / Hibernating
14377.0,191,2,617.05,0,Lost / Hibernating
17250.0,3,2,384.52,4,New / Promising
15651.0,36,5,1259.06,2,Champions
14348.0,260,1,409.57,3,At Risk
17946.0,233,2,149.57999999999998,3,At Risk
12456.0,44,3,3181.04,2,Champions
14272.0,73,4,920.81,0,Lost / Hibernating
17088.0,28,4,1991.01,2,Champions
13169.0,63,3,840.0799999999999,4,New / Promising
17492.0,248,3,1122.42,0,Lost / Hibernating
17746.0,240,4,904.18,0,Lost / Hibernating
16185.0,16,3,644.7199999999999,4,New / Promising
12354.0,232,1,1079.4,0,Lost / Hibernating
12622.0,232,1,180.09999999999997,3,At Risk
16637.0,32,4,1154.4699999999998,4,New / Promising
14149.0,220,1,446.62000000000006,3,At Risk
17443.0,219,1,534.24,3,At Risk
16457.0,218,1,208.36,3,At Risk
13867.0,31,3,1015.29,4,New / Promising
14397.0,2,19,2612.96,1,Loyal Customers
14920.0,212,3,1607.17,0,Lost / Hibernating
15187.0,1,16,4777.179999999999,1,Loyal Customers
17664.0,18,4,1166.23,4,New / Promising
17263.0,208,1,63.440000000000005,3,At Risk
14489.0,207,4,1574.93,0,Lost / Hibernating
13308.0,22,4,1670.3700000000003,4,New / Promising
18048.0,203,3,401.73,0,Lost / Hibernating
13248.0,124,2,465.6799999999999,0,Lost / Hibernating
16257.0,176,1,46.95,3,At Risk
16114.0,170,1,135.75000000000003,3,At Risk
16247.0,170,1,114.56,3,At Risk
16671.0,28,3,1692.27,4,New / Promising
18013.0,155,2,187.29000000000005,3,At Risk
16989.0,7,6,1133.25,2,Champions
13667.0,149,1,305.0199999999998,3,At Risk
16041.0,30,3,3166.4,2,Champions
12743.0,134,2,546.4299999999997,0,Lost / Hibernating
14720.0,5,3,663.81,4,New / Promising
18282.0,7,2,178.05,4,New / Promising
12885.0,63,3,1175.22,0,Lost / Hibernating
14658.0,5,2,247.15,4,New / Promising
17844.0,106,1,51.56,3,At Risk
12715.0,106,1,353.85999999999996,3,At Risk
15663.0,106,1,138.14,3,At Risk
18200.0,106,1,163.8,3,At Risk
15074.0,105,3,1566.3300000000004,0,Lost / Hibernating
17777.0,24,3,665.8599999999999,4,New / Promising
12832.0,32,2,383.03,4,New / Promising
16173.0,15,6,1418.32,2,Champions
14965.0,96,2,598.9999999999999,0,Lost / Hibernating
18261.0,43,2,324.23999999999995,4,New / Promising
14360.0,31,4,2128.23,2,Champions
13430.0,18,2,679.45,4,New / Promising
17434.0,2,7,2373.8200000000006,2,Champions
16878.0,84,1,13.3,3,At Risk
12550.0,79,1,964.8299999999994,4,New / Promising
13519.0,78,2,343.21,4,New / Promising
17480.0,77,2,902.03,4,New / Promising
18192.0,71,1,957.97,4,New / Promising
15050.0,25,5,4193.79,2,Champions
15949.0,16,2,364.72,4,New / Promising
12512.0,66,2,138.03000000000006,3,At Risk
17382.0,65,8,902.28,2,Champions
13422.0,64,1,2626.3000000000006,0,Lost / Hibernating
13755.0,3,9,2161.3500000000004,2,Champions
13193.0,61,1,117.88,3,At Risk
15553.0,60,1,437.22999999999985,4,New / Promising
16561.0,5,2,511.12,4,New / Promising
14642.0,58,1,96.12,3,At Risk
14089.0,56,1,161.0,3,At Risk
17520.0,53,1,546.8100000000001,4,New / Promising
13923.0,53,1,351.13000000000005,4,New / Promising
15327.0,52,1,208.75000000000003,4,New / Promising
15853.0,51,1,110.8,3,At Risk
17125.0,50,1,259.34999999999997,4,New / Promising
15277.0,46,2,476.34,4,New / Promising
16708.0,45,1,656.6300000000001,4,New / Promising
12827.0,5,3,430.15,4,New / Promising
17895.0,44,1,97.99999999999996,3,At Risk
17684.0,43,1,239.41,4,New / Promising
16847.0,43,2,614.89,4,New / Promising
13467.0,10,2,1083.71,4,New / Promising
13447.0,23,3,1129.14,4,New / Promising
15883.0,2,2,396.48,4,New / Promising
17761.0,32,1,712.78,4,New / Promising
17500.0,17,3,1138.0,4,New / Promising
17791.0,29,1,106.1,4,New / Promising
12950.0,2,3,1843.0,4,New / Promising
16666.0,19,2,225.94,4,New / Promising
14860.0,19,1,170.32000000000002,4,New / Promising
12795.0,18,1,430.4800000000001,4,New / Promising
18249.0,17,1,95.34,4,New / Promising
14946.0,14,1,100.9,4,New / Promising
13596.0,5,2,697.04,4,New / Promising
14093.0,12,1,442.8499999999999,4,New / Promising
14893.0,9,3,1809.6100000000004,4,New / Promising
16597.0,4,1,90.04000000000002,4,New / Promising
12478.0,3,1,680.9900000000002,4,New / Promising
12713.0,0,1,848.5499999999998,4,New / Promising
14084.0,512,1,150.5,3,At Risk
15908.0,490,2,764.5699999999999,0,Lost / Hibernating
17395.0,508,1,97.5,3,At Risk
13399.0,464,3,275.4,3,At Risk
18132.0,504,1,226.9,3,At Risk
16032.0,456,6,1970.45,0,Lost / Hibernating
14384.0,500,1,58.5,3,At Risk
14822.0,485,1,157.70000000000002,3,At Risk
14736.0,485,2,401.08,3,At Risk
14630.0,484,1,338.65,3,At Risk
14767.0,474,1,382.80999999999995,3,At Risk
17336.0,472,1,81.12,3,At Risk
18124.0,472,1,111.53,3,At Risk
15430.0,467,2,954.75,0,Lost / Hibernating
14634.0,437,4,2124.4600000000005,0,Lost / Hibernating
17369.0,455,1,979.2,0,Lost / Hibernating
13312.0,451,1,124.75,3,At Risk
13465.0,446,2,931.12,0,Lost / Hibernating
17533.0,434,1,34.8,3,At Risk
15451.0,434,2,233.21000000000004,3,At Risk
14118.0,428,1,458.45,3,At Risk
17717.0,421,1,376.9199999999999,3,At Risk
16176.0,421,4,2052.69,0,Lost / Hibernating
14694.0,617,1,244.31,3,At Risk
17563.0,578,2,392.38,3,At Risk
14845.0,599,1,150.0,3,At Risk
12983.0,598,1,490.08,3,At Risk
12392.0,591,1,234.75000000000003,3,At Risk
13775.0,590,1,1049.66,0,Lost / Hibernating
13830.0,581,1,156.85,3,At Risk
16664.0,569,1,109.2,3,At Risk
18052.0,564,1,10877.18,0,Lost / Hibernating
18000.0,564,1,124.25,3,At Risk
15217.0,563,1,426.2400000000001,3,At Risk
17543.0,549,1,120.04999999999998,3,At Risk
17304.0,534,1,111.5,3,At Risk
12485.0,529,1,708.0999999999999,3,At Risk
16329.0,427,4,1703.0700000000002,0,Lost / Hibernating
14156.0,9,145,305228.62999999995,1,Loyal Customers
17063.0,21,13,3638.53,2,Champions
15793.0,14,8,2399.57,2,Champions
14061.0,507,3,917.43,0,Lost / Hibernating
15759.0,218,7,830.9300000000001,0,Lost / Hibernating
17511.0,2,60,175603.55000000002,1,Loyal Customers
15287.0,22,5,856.03,4,New / Promising
15794.0,736,2,777.0,0,Lost / Hibernating
15194.0,3,28,12427.69,1,Loyal Customers
16918.0,49,16,3213.2900000000004,2,Champions
17287.0,26,21,4111.96,2,Champions
13786.0,367,6,3358.9399999999996,0,Lost / Hibernating
13202.0,394,7,1580.3000000000002,0,Lost / Hibernating
13672.0,301,3,419.92,0,Lost / Hibernating
13983.0,29,21,7108.450000000001,1,Loyal Customers
16883.0,187,19,2396.59,2,Champions
18223.0,4,26,14000.850000000002,1,Loyal Customers
13329.0,31,8,5112.970000000001,2,Champions
13021.0,4,17,4887.239999999999,1,Loyal Customers
15860.0,40,17,2502.709999999999,2,Champions
17858.0,5,30,12797.65,1,Loyal Customers
17530.0,1,12,3136.919999999999,1,Loyal Customers
14738.0,42,9,1821.9,2,Champions
17436.0,1,5,534.06,4,New / Promising
14670.0,280,3,602.0,0,Lost / Hibernating
12443.0,732,1,485.31000000000006,3,At Risk
14215.0,11,9,3416.3299999999995,2,Champions
13025.0,731,1,323.39,3,At Risk
17852.0,11,5,663.21,4,New / Promising
13081.0,11,28,59205.14999999998,1,Loyal Customers
16596.0,15,4,579.63,4,New / Promising
12933.0,24,8,1687.03,2,Champions
14081.0,302,10,5370.0999999999985,2,Champions
16191.0,2,24,15688.02,1,Loyal Customers
15898.0,1,25,5592.560000000003,1,Loyal Customers
15196.0,432,2,316.25,3,At Risk
17211.0,26,13,4046.650000000001,2,Champions
13087.0,726,1,313.64,3,At Risk
16725.0,302,13,1880.6599999999996,0,Lost / Hibernating
13872.0,527,3,919.57,0,Lost / Hibernating
12926.0,411,4,1548.0799999999997,0,Lost / Hibernating
17866.0,142,3,1134.9499999999998,0,Lost / Hibernating
18220.0,226,6,1921.76,0,Lost / Hibernating
17625.0,18,8,6067.799999999999,2,Champions
15393.0,16,5,891.34,4,New / Promising
14460.0,110,9,1093.5,2,Champions
17677.0,1,54,36692.91,1,Loyal Customers
14092.0,7,24,7229.45,1,Loyal Customers
16296.0,626,4,1313.6700000000003,0,Lost / Hibernating
18252.0,50,7,1542.09,2,Champions
13871.0,22,17,7885.850000000002,1,Loyal Customers
17182.0,422,2,321.3,3,At Risk
13287.0,603,3,781.5899999999999,0,Lost / Hibernating
16792.0,282,5,623.46,0,Lost / Hibernating
14839.0,418,3,915.28,0,Lost / Hibernating
15521.0,40,16,7096.09,2,Champions
17941.0,130,4,1433.28,0,Lost / Hibernating
16862.0,547,4,662.3299999999999,0,Lost / Hibernating
14045.0,109,16,11313.03,2,Champions
13360.0,431,4,1553.6500000000003,0,Lost / Hibernating
16103.0,7,22,6191.709999999999,1,Loyal Customers
15607.0,336,9,1708.9699999999996,0,Lost / Hibernating
17529.0,610,2,1240.25,0,Lost / Hibernating
15299.0,67,9,7391.540000000001,2,Champions
15513.0,33,35,27750.550000000003,1,Loyal Customers
14423.0,218,3,916.61,0,Lost / Hibernating
12644.0,129,4,1918.4900000000007,0,Lost / Hibernating
15697.0,689,1,246.75,3,At Risk
16087.0,389,5,1739.92,0,Lost / Hibernating
13315.0,689,1,310.26,3,At Risk
12987.0,73,5,1312.21,0,Lost / Hibernating
16727.0,364,4,1437.42,0,Lost / Hibernating
17780.0,667,3,352.91,3,At Risk
16004.0,474,5,2146.3900000000003,0,Lost / Hibernating
14376.0,683,1,215.46,3,At Risk
15544.0,9,20,8162.429999999999,1,Loyal Customers
14249.0,410,12,5625.461000000001,2,Champions
16923.0,12,32,13378.360000000002,1,Loyal Customers
16955.0,184,6,1309.41,0,Lost / Hibernating
14481.0,164,5,2311.49,0,Lost / Hibernating
15803.0,51,4,1929.66,2,Champions
17092.0,50,11,5594.960000000002,2,Champions
12396.0,674,1,931.4300000000006,3,At Risk
12500.0,23,19,5955.209999999999,1,Loyal Customers
16147.0,133,5,2398.9100000000003,0,Lost / Hibernating
15422.0,323,7,1619.9700000000005,0,Lost / Hibernating
14562.0,3,26,6729.400000000002,1,Loyal Customers
16212.0,19,4,1293.71,4,New / Promising
18058.0,9,3,774.06,4,New / Promising
17575.0,667,1,171.7,3,At Risk
14190.0,666,1,79.9,3,At Risk
13407.0,578,3,2244.7,0,Lost / Hibernating
17171.0,289,2,384.59,3,At Risk
14639.0,52,9,4978.96,2,Champions
17789.0,281,2,397.15,3,At Risk
14726.0,654,1,124.75,3,At Risk
14131.0,648,1,187.86999999999995,3,At Risk
17305.0,648,1,2135.46,0,Lost / Hibernating
13911.0,57,20,4234.99,2,Champions
12731.0,23,17,25775.709999999995,1,Loyal Customers
16520.0,186,6,2482.619999999999,0,Lost / Hibernating
13879.0,645,1,395.5,3,At Risk
14186.0,427,5,1550.63,0,Lost / Hibernating
14852.0,58,18,6147.180000000002,2,Champions
17298.0,101,5,941.66,0,Lost / Hibernating
17025.0,60,5,1510.64,2,Champions
16275.0,196,3,2151.11,0,Lost / Hibernating
16707.0,400,4,551.1100000000001,0,Lost / Hibernating
14676.0,31,12,8356.79,2,Champions
16846.0,50,3,842.4100000000001,4,New / Promising
16347.0,11,11,3509.41,2,Champions
15123.0,7,5,4656.169999999999,2,Champions
14873.0,210,2,854.13,0,Lost / Hibernating
17933.0,632,1,105.99,3,At Risk
16571.0,26,10,4248.740000000001,2,Champions
17349.0,179,5,852.2499999999997,0,Lost / Hibernating
17738.0,19,13,4183.5599999999995,2,Champions
12368.0,628,1,917.7,3,At Risk
14355.0,365,3,1014.4499999999998,0,Lost / Hibernating
14762.0,263,2,417.56999999999994,3,At Risk
15552.0,217,2,252.52,3,At Risk
12387.0,415,1,143.94,3,At Risk
12725.0,371,4,2694.5600000000004,0,Lost / Hibernating
13166.0,283,2,884.1800000000001,0,Lost / Hibernating
14101.0,73,13,9961.93,2,Champions
15570.0,7,25,9311.040000000005,1,Loyal Customers
15068.0,46,4,1176.8499999999997,4,New / Promising
15180.0,367,3,904.43,0,Lost / Hibernating
14566.0,110,4,4092.0,0,Lost / Hibernating
12504.0,18,4,779.05,4,New / Promising
17676.0,4,10,2765.84,2,Champions
13002.0,318,3,414.13,0,Lost / Hibernating
17397.0,22,3,1233.1799999999998,4,New / Promising
16817.0,2,13,2804.9000000000005,1,Loyal Customers
14183.0,411,2,286.28999999999996,3,At Risk
15142.0,46,6,2619.9199999999996,2,Champions
16639.0,31,4,1747.98,2,Champions
12537.0,408,1,732.9399999999998,3,At Risk
17000.0,396,2,406.3,3,At Risk
17376.0,70,4,453.64,4,New / Promising
12608.0,404,1,415.79,3,At Risk
18154.0,3,5,932.6,4,New / Promising
14794.0,2,10,1953.8999999999996,2,Champions
13090.0,8,23,14073.09,1,Loyal Customers
16033.0,5,27,10836.13,1,Loyal Customers
16623.0,245,4,1015.24,0,Lost / Hibernating
16178.0,138,2,612.6000000000001,0,Lost / Hibernating
12817.0,281,3,690.98,0,Lost / Hibernating
14882.0,26,14,3628.15,2,Champions
13959.0,79,6,1076.1799999999998,0,Lost / Hibernating
16559.0,397,1,185.2,3,At Risk
13967.0,145,2,166.3,3,At Risk
17692.0,127,12,2960.44,2,Champions
14610.0,395,2,24.35,3,At Risk
15529.0,22,12,5109.400000000001,2,Champions
16824.0,15,3,686.24,4,New / Promising
16284.0,31,3,1029.77,4,New / Promising
12868.0,185,8,2247.0600000000004,0,Lost / Hibernating
13032.0,52,9,2843.5499999999997,2,Champions
17803.0,392,1,184.65999999999997,3,At Risk
14597.0,11,6,2201.54,2,Champions
14784.0,26,3,449.93,4,New / Promising
12616.0,95,3,1131.1,0,Lost / Hibernating
17615.0,130,6,733.1999999999999,0,Lost / Hibernating
17418.0,42,3,670.06,4,New / Promising
15107.0,311,9,940.35,0,Lost / Hibernating
17532.0,385,1,65.34,3,At Risk
17269.0,385,1,537.4599999999998,3,At Risk
12967.0,358,3,4306.92,0,Lost / Hibernating
16411.0,19,4,910.1899999999998,4,New / Promising
12633.0,58,7,5678.16,2,Champions
16229.0,87,6,2867.8599999999997,2,Champions
18047.0,381,2,342.6899999999999,3,At Risk
14458.0,380,1,228.61999999999995,3,At Risk
16874.0,379,1,217.73999999999992,3,At Risk
16062.0,9,8,2863.449999999999,2,Champions
12996.0,375,1,355.5,3,At Risk
15026.0,80,5,1056.81,0,Lost / Hibernating
12351.0,375,1,300.93,3,At Risk
16552.0,242,2,475.02,3,At Risk
15048.0,65,4,482.7500000000001,4,New / Promising
17869.0,107,7,1036.16,0,Lost / Hibernating
17097.0,2,9,1340.4499999999998,2,Champions
16665.0,362,1,135.4,3,At Risk
14544.0,24,3,2982.4300000000003,2,Champions
14565.0,95,5,3859.22,2,Champions
13221.0,240,2,844.8600000000001,0,Lost / Hibernating
14462.0,66,12,2265.0099999999993,2,Champions
15139.0,239,2,178.96000000000004,3,At Risk
18095.0,312,5,2303.0899999999997,0,Lost / Hibernating
14270.0,331,1,492.6499999999999,3,At Risk
15395.0,325,1,107.45000000000002,3,At Risk
17771.0,56,4,386.93,4,New / Promising
17714.0,320,5,1410.18,0,Lost / Hibernating
15415.0,313,1,572.8099999999998,3,At Risk
15226.0,310,1,154.41,3,At Risk
16333.0,7,22,26626.8,1,Loyal Customers
14438.0,306,1,131.9,3,At Risk
15122.0,114,11,4497.47,2,Champions
14760.0,297,1,89.2,3,At Risk
16148.0,296,2,386.62,3,At Risk
18138.0,295,1,152.65,3,At Risk
12852.0,294,1,311.54999999999995,3,At Risk
12988.0,292,1,535.32,3,At Risk
18068.0,289,1,101.7,3,At Risk
13509.0,8,8,1114.7200000000005,2,Champions
12679.0,58,4,1113.02,0,Lost / Hibernating
15733.0,282,1,162.3,3,At Risk
12584.0,3,9,2338.1500000000005,2,Champions
14730.0,1,8,2005.0599999999993,2,Champions
16216.0,267,1,914.9300000000002,0,Lost / Hibernating
17134.0,106,3,637.1,0,Lost / Hibernating
16728.0,46,4,1054.6699999999998,4,New / Promising
17678.0,263,2,599.76,0,Lost / Hibernating
16022.0,260,1,628.2800000000001,3,At Risk
13743.0,2,7,1341.6,2,Champions
17765.0,158,4,530.8,0,Lost / Hibernating
15424.0,254,3,597.78,0,Lost / Hibernating
12717.0,151,3,1308.91,0,Lost / Hibernating
14273.0,51,4,559.97,4,New / Promising
12363.0,109,2,552.0,0,Lost / Hibernating
14326.0,242,3,940.9799999999998,0,Lost / Hibernating
14111.0,14,4,692.85,4,New / Promising
15147.0,240,1,623.5,3,At Risk
17217.0,234,2,218.0,3,At Risk
16750.0,44,5,623.9299999999998,4,New / Promising
16942.0,12,9,1920.5899999999997,2,Champions
14948.0,23,6,1101.97,2,Champions
16440.0,7,6,3856.9700000000007,2,Champions
14364.0,108,8,3717.349999999999,2,Champions
15440.0,54,3,383.68000000000006,4,New / Promising
17166.0,38,2,206.33999999999995,4,New / Promising
13391.0,203,1,59.8,3,At Risk
13339.0,200,1,860.1200000000002,0,Lost / Hibernating
12493.0,165,2,433.74,3,At Risk
17900.0,190,2,112.2,3,At Risk
13437.0,14,7,3408.0600000000013,2,Champions
17579.0,4,4,753.28,4,New / Promising
17651.0,11,16,5703.5199999999995,1,Loyal Customers
14222.0,177,1,683.17,3,At Risk
12919.0,8,6,1335.1899999999998,2,Champions
12465.0,17,2,742.19,4,New / Promising
17110.0,165,3,510.69999999999993,0,Lost / Hibernating
16616.0,15,2,500.4200000000001,4,New / Promising
17405.0,1,3,1031.41,4,New / Promising
17779.0,21,3,658.5699999999999,4,New / Promising
12521.0,142,1,599.6800000000001,3,At Risk
17693.0,137,1,200.47,3,At Risk
13930.0,57,2,337.3399999999999,4,New / Promising
14855.0,119,7,6520.299999999999,2,Champions
17053.0,130,1,498.48,3,At Risk
16302.0,126,1,233.22,3,At Risk
17747.0,112,1,71.4,3,At Risk
12729.0,113,1,453.0100000000001,3,At Risk
14141.0,2,4,915.1300000000002,4,New / Promising
12851.0,96,2,284.13,3,At Risk
13244.0,92,1,121.74,3,At Risk
13372.0,89,1,378.64,3,At Risk
17919.0,88,2,1840.3199999999997,0,Lost / Hibernating
14020.0,16,4,1249.01,4,New / Promising
12895.0,42,2,372.7999999999999,4,New / Promising
13228.0,81,1,358.0,3,At Risk
17628.0,81,1,75.75000000000001,3,At Risk
14887.0,79,1,1862.0,0,Lost / Hibernating
12906.0,11,5,2919.8099999999995,2,Champions
12952.0,5,4,1387.79,4,New / Promising
12546.0,46,2,1161.5,4,New / Promising
15744.0,77,1,34.8,3,At Risk
13336.0,77,1,795.12,4,New / Promising
15762.0,65,2,583.75,4,New / Promising
15154.0,75,3,1388.4100000000003,0,Lost / Hibernating
15492.0,28,2,659.4599999999999,4,New / Promising
16999.0,23,2,484.82,4,New / Promising
16101.0,70,4,3229.1600000000003,2,Champions
13954.0,1,2,439.92,4,New / Promising
16533.0,19,3,1095.56,4,New / Promising
13816.0,23,2,571.6700000000001,4,New / Promising
13348.0,64,1,233.76,3,At Risk
12519.0,63,2,726.54,4,New / Promising
16900.0,16,3,887.1100000000004,4,New / Promising
17620.0,59,1,81.44,3,At Risk
14856.0,36,3,1311.38,4,New / Promising
15478.0,40,3,1982.48,4,New / Promising
14910.0,2,4,434.35,4,New / Promising
13878.0,54,4,2473.0600000000004,2,Champions
15610.0,51,1,112.46,3,At Risk
12403.0,49,2,1019.36,4,New / Promising
17836.0,47,1,109.83,3,At Risk
14764.0,46,1,278.3,4,New / Promising
15993.0,8,7,2788.8700000000003,2,Champions
16026.0,43,1,236.0900000000001,4,New / Promising
13103.0,39,3,709.64,4,New / Promising
17221.0,7,5,978.52,4,New / Promising
13532.0,33,1,210.30999999999983,4,New / Promising
14863.0,29,1,266.76,4,New / Promising
12508.0,26,2,398.27,4,New / Promising
15419.0,24,1,135.86,4,New / Promising
13986.0,17,1,320.46000000000004,4,New / Promising
16811.0,4,2,547.0699999999999,4,New / Promising
12966.0,9,1,160.18,4,New / Promising
17936.0,5,1,389.8399999999999,4,New / Promising
12367.0,4,1,168.9,4,New / Promising
13559.0,512,2,990.0,0,Lost / Hibernating
15629.0,450,4,2240.8999999999996,0,Lost / Hibernating
18258.0,464,6,2059.67,0,Lost / Hibernating
15595.0,487,1,357.6,3,At Risk
17745.0,477,2,600.34,0,Lost / Hibernating
16299.0,477,1,193.65,3,At Risk
16294.0,476,1,126.05,3,At Risk
14492.0,430,7,1921.9100000000003,0,Lost / Hibernating
16371.0,448,1,157.20000000000005,3,At Risk
13687.0,438,1,11880.839999999998,0,Lost / Hibernating
16237.0,437,1,136.65,3,At Risk
13257.0,436,1,149.75,3,At Risk
17657.0,430,1,126.0,3,At Risk
17008.0,429,1,81.36,3,At Risk
17249.0,428,1,68.02999999999999,3,At Risk
12655.0,423,1,261.35,3,At Risk
14956.0,421,1,1325.0,0,Lost / Hibernating
13219.0,618,1,76.23,3,At Risk
14835.0,528,2,297.0,3,At Risk
12459.0,605,1,454.3599999999999,3,At Risk
17729.0,596,1,438.6500000000001,3,At Risk
16543.0,591,1,292.21,3,At Risk
18111.0,589,1,405.8499999999999,3,At Risk
14683.0,588,1,146.56000000000003,3,At Risk
15229.0,586,1,160.5,3,At Risk
14814.0,581,1,159.21,3,At Risk
14678.0,579,1,403.39,3,At Risk
14588.0,578,1,135.39,3,At Risk
15470.0,575,1,63.419999999999995,3,At Risk
18038.0,556,1,149.41000000000005,3,At Risk
13112.0,541,1,20.6,3,At Risk
12682.0,3,52,24033.910000000003,1,Loyal Customers
12636.0,738,1,141.0,3,At Risk
15380.0,8,11,3479.0600000000004,2,Champions
13585.0,530,3,684.54,0,Lost / Hibernating
15750.0,2,18,6797.1910000000025,1,Loyal Customers
16563.0,53,6,4422.76,2,Champions
16823.0,227,7,2260.0899999999997,0,Lost / Hibernating
13740.0,240,5,1597.77,0,Lost / Hibernating
16210.0,1,33,38469.51,1,Loyal Customers
16233.0,71,9,1965.71,2,Champions
14549.0,311,4,916.5499999999998,0,Lost / Hibernating
16987.0,3,11,2513.9499999999994,2,Champions
18001.0,12,6,953.84,4,New / Promising
14606.0,1,185,30678.439999999908,1,Loyal Customers
16204.0,23,3,944.24,4,New / Promising
15181.0,66,5,1200.2,0,Lost / Hibernating
17188.0,11,13,4592.93,2,Champions
14990.0,612,2,305.41999999999996,3,At Risk
14293.0,3,9,3267.9300000000003,2,Champions
